x,old_curve,finetuned_curve,kl_finetuned_curve,finetuned_q25,finetuned_q75,kl_finetuned_q25,kl_finetuned_q75
0.59278557114228425,-1.3511797146353046,2.0403749163545539,2.057739943728301,1.920516665028297,2.1806784339272398,1.9394430637009898,2.2031665052626064
0.60641282565130239,-1.3809010352408067,2.0745382877139691,2.0971506758372147,1.9600204467433535,2.2182549512462266,1.9773328920847959,2.2408687927658604
0.6200400801603202,-1.3868649103235389,2.1001589935371179,2.1164611119365402,1.9892610119593854,2.2477486534543618,1.998442640375429,2.2591095727504338
0.63366733466933811,-1.3915193997360373,2.0987840708201908,2.1158438755109827,1.9971079383124157,2.2480566638613042,2.0020697823719309,2.2543458248248638
0.64729458917835636,-1.4243709166679805,2.0835983109843257,2.1032673150367813,1.989962260989798,2.2116699596651723,1.9945678521420405,2.2257969789615526
0.66092184368737428,-1.4571743221441118,2.052803775567309,2.0693697392723149,1.9601085815361357,2.1590456396203952,1.9729395975180326,2.1746125082465579
0.6745490981963923,-1.4768837491001283,2.0045346134635231,2.0149765213364885,1.918715244717246,2.0998345245397205,1.9330294332528908,2.1103884653480502
0.68817635270541044,-1.4863883690454838,1.938247372496968,1.9483930994489607,1.8624049983692372,2.0297154139343356,1.8728586555631033,2.0372474404096534
0.70180360721442847,-1.5043756786437319,1.8565386597940208,1.8686181096642287,1.7870595231937947,1.9338856473424477,1.7953032479654665,1.938916348774353
0.71543086172344639,-1.5217781156482677,1.7626109311049554,1.7681042966339491,1.7033928530343014,1.8264082474106527,1.7086446372088315,1.8282943508503025
0.72905811623246441,-1.5414519455286635,1.6534853628810762,1.6559139336208433,1.6042898442531672,1.7041182867052513,1.6102508796686235,1.705930112969507
0.74268537074148266,-1.5402350504198141,1.5305217160064286,1.5317649418493104,1.49244772570745,1.5696807343355974,1.4970594151746319,1.5723692498724056
0.75631262525050058,-1.5362259067019131,1.394637667459488,1.3995406087512494,1.3706796960244074,1.4248542057145641,1.3740878737348972,1.4277230995240857
0.76993987975951861,-1.549323245282443,1.2586625699433474,1.2616539714661568,1.2421610730849753,1.2779406115486589,1.2472079801890481,1.2816884866901184
0.78356713426853675,-1.5534928632679676,1.1249630456570059,1.1273130527698298,1.1102513838117445,1.137678686233264,1.114655646876342,1.1419876265873798
0.79719438877755477,-1.547415159133946,0.9877461844547768,0.99282897328819542,0.9690184932234851,1.0057827053149007,0.97329004372525274,1.01016907538536
0.81082164328657269,-1.5224915598597319,0.85217519933062047,0.85839472259164484,0.82785893021158286,0.8842997455551419,0.82981501131975466,0.88484714325410541
0.82444889779559094,-1.5396296270461844,0.72430695340641482,0.73166294048056546,0.68958550278517128,0.76960693616282816,0.69217560763832109,0.76621218260382729
0.83807615230460886,-1.5428225133219957,0.60598866304767385,0.6162178772198903,0.56347286553692133,0.66035986344666164,0.56556819297216876,0.65869285965913371
0.85170340681362688,-1.5756243782899451,0.49916867933863862,0.50923932281515261,0.44620611656183873,0.56100348496079433,0.45143216654102325,0.56057987429365685
0.8653306613226448,-1.5849363373762713,0.40268099409943109,0.4181680604301673,0.34439102998207471,0.46877880001273059,0.35233216152935964,0.46778590975764489
0.87895791583166305,-1.6051724730106276,0.31854320566507188,0.33445819978681945,0.25194407797509982,0.38204954108360017,0.26332874440928666,0.3846258382183223
0.89258517034068097,-1.6083066818758009,0.24336554289278595,0.25710147476544332,0.17575830186655361,0.30750300643132117,0.18382167131803431,0.30743629324620525
0.90621242484969899,-1.5700909511243326,0.18156499692005601,0.19246441218804688,0.11050430945077011,0.2392117624607393,0.11987970541380302,0.24028551363441603
0.91983967935871713,-1.5888144695681419,0.12328785512377527,0.13192922840090462,0.057328058078771935,0.17753356311606747,0.067743366771609387,0.1799673147181238
0.93346693386773516,-1.5903905621896928,0.072737822295945886,0.080002420361248938,0.0079730978596216223,0.12124086025985553,0.023159943654005345,0.12523702063690317
0.94709418837675308,-1.5634476789018001,0.029011482891691087,0.035517721131206624,-0.034764680345184443,0.073628739564977147,-0.015985161708773864,0.076989996060702962
0.96072144288577133,-1.5519537254173223,-0.011883466230490081,-0.0043025970962671245,-0.067525236634726662,0.031064777874522272,-0.053867889841446338,0.034191464388297038
0.97434869739478913,-1.551383164818751,-0.045167843093242399,-0.042052405902222229,-0.098468631989531125,-0.010675239926436958,-0.083199665384024402,-0.0060919899100790251
0.98797595190380705,-1.5539935082302423,-0.075489209792338224,-0.07351085231585204,-0.11898868138248789,-0.048599912625941266,-0.10777121727096647,-0.043394169331606919
1.0016032064128253,-1.539979959518099,-0.10394133866821931,-0.1019866038471598,-0.13865028860928241,-0.083990086338293482,-0.12876354422160799,-0.078368403885531776
1.0152304609218432,-1.5370066623062777,-0.13416868550610511,-0.12959637980427044,-0.15578350495484231,-0.11728478376902984,-0.15107722343177038,-0.11073535364192086
1.0288577154308611,-1.5213771721172731,-0.16036888848233383,-0.15648179447481986,-0.17318058176171994,-0.14711213000251144,-0.16849113358239706,-0.14019603557128757
